Order_ID,Customer_ID,City,Category,Payment_Mode,Order_Date,Scheduled_Delivery_Days,Actual_Delivery_Days,Delivery_Date,Order_Value,Discount_Applied,Discount_Amount,Final_Amount,Returned,Return_Reason,Delay
8985,2390,Dallas,Books,Credit Card,2022-02-24,7,9,2022-03-05,69.02,0.05,3.45,65.57,0,Not Returned,2
8986,4389,Houston,Toys,Net Banking,2022-12-28,10,8,2023-01-05,369.54,0.12,44.34,325.2,0,Not Returned,-2
8987,1143,Dallas,Electronics,UPI,2022-01-04,6,8,2022-01-12,143.57,0.04,5.74,137.83,1,Late Delivery,2
8988,1383,Chicago,Electronics,Credit Card,2022-06-29,7,9,2022-07-08,481.71,0.0,0.0,481.71,1,Wrong Item,2
8989,3263,San Francisco,Books,Credit Card,2022-01-19,4,2,2022-01-21,29.25,0.08,2.34,26.91,0,Not Returned,-2
8990,4432,Chicago,Clothing,Credit Card,2022-05-11,7,6,2022-05-17,134.41,0.03,4.03,130.38,1,Size Issue,-1
8991,3371,Miami,Books,UPI,2022-03-08,8,9,2022-03-17,259.52,0.3,77.86,181.66,0,Not Returned,1
8992,4086,Chicago,Clothing,COD,2022-10-12,3,2,2022-10-14,57.95,0.23,13.33,44.62,0,Not Returned,-1
8993,1216,Los Angeles,Books,Net Banking,2022-06-30,8,9,2022-07-09,185.15,0.0,0.0,185.15,1,Wrong Item,1
8994,2515,Seattle,Books,Net Banking,2022-05-16,1,2,2022-05-18,258.67,0.07,18.11,240.56,0,Not Returned,1
8995,3998,San Francisco,Books,Net Banking,2022-05-13,11,9,2022-05-22,234.53,0.2,46.91,187.62,0,Not Returned,-2
8996,4618,Seattle,Electronics,COD,2022-03-05,2,1,2022-03-06,241.08,0.12,28.93,212.15,0,Not Returned,-1
8997,3230,Boston,Clothing,Debit Card,2022-01-27,8,6,2022-02-02,441.93,0.25,110.48,331.45,0,Not Returned,-2
8998,3317,Chicago,Beauty,Debit Card,2022-10-16,7,6,2022-10-22,262.54,0.15,39.38,223.16,0,Not Returned,-1
8999,3992,Seattle,Books,Net Banking,2022-11-10,1,2,2022-11-12,471.7,0.2,94.34,377.36,0,Not Returned,1
9000,2490,Dallas,Sports,Credit Card,2022-11-14,7,7,2022-11-21,90.91,0.18,16.36,74.55,0,Not Returned,0
9001,3917,New York,Sports,Credit Card,2022-12-04,5,4,2022-12-08,154.52,0.19,29.36,125.16,0,Not Returned,-1
9002,2635,New York,Toys,UPI,2022-10-09,5,4,2022-10-13,335.13,0.07,23.46,311.67,0,Not Returned,-1
9003,4590,Dallas,Toys,Debit Card,2022-08-11,7,9,2022-08-20,155.9,0.11,17.15,138.75,1,Late Delivery,2
9004,4613,Seattle,Electronics,Credit Card,2022-09-27,1,2,2022-09-29,186.69,0.02,3.73,182.96,0,Not Returned,1
9005,3514,Miami,Home Appliances,Net Banking,2022-02-01,8,9,2022-02-10,452.49,0.18,81.45,371.04,0,Not Returned,1
9006,3352,Dallas,Beauty,UPI,2022-10-24,9,9,2022-11-02,278.51,0.14,38.99,239.52,0,Not Returned,0
9007,2167,San Francisco,Electronics,Debit Card,2022-09-06,6,6,2022-09-12,180.64,0.23,41.55,139.09,0,Not Returned,0
9008,1110,Phoenix,Home Appliances,UPI,2022-05-22,7,7,2022-05-29,392.82,0.06,23.57,369.25,0,Not Returned,0
9009,2013,Los Angeles,Electronics,Credit Card,2022-02-17,5,4,2022-02-21,53.92,0.13,7.01,46.91,0,Not Returned,-1
9010,1231,Miami,Toys,Net Banking,2022-06-25,2,1,2022-06-26,290.56,0.05,14.53,276.03,1,Defective,-1
9011,2714,San Francisco,Sports,Net Banking,2022-12-13,11,9,2022-12-22,67.84,0.18,12.21,55.63,0,Not Returned,-2
9012,4655,Seattle,Books,Net Banking,2022-10-21,8,9,2022-10-30,104.89,0.25,26.22,78.67,0,Not Returned,1
9013,4793,Miami,Clothing,Credit Card,2022-02-02,1,1,2022-02-03,49.97,0.23,11.49,38.48,0,Not Returned,0
9014,2755,Miami,Toys,COD,2022-12-29,2,4,2023-01-02,452.81,0.28,126.79,326.02,0,Not Returned,2
9015,4663,Seattle,Books,Net Banking,2022-04-07,5,7,2022-04-14,43.14,0.29,12.51,30.63,0,Not Returned,2
9016,4571,Dallas,Sports,COD,2022-01-24,5,3,2022-01-27,267.88,0.23,61.61,206.27,0,Not Returned,-2
9017,3642,Seattle,Clothing,Net Banking,2022-01-26,7,5,2022-01-31,127.99,0.09,11.52,116.47,0,Not Returned,-2
9018,2577,Chicago,Home Appliances,COD,2022-02-19,6,5,2022-02-24,204.12,0.07,14.29,189.83,0,Not Returned,-1
9019,2296,Chicago,Home Appliances,Debit Card,2022-06-19,10,8,2022-06-27,256.95,0.13,33.4,223.55,0,Not Returned,-2
9020,4774,Los Angeles,Sports,Debit Card,2022-04-05,11,9,2022-04-14,236.03,0.3,70.81,165.22,0,Not Returned,-2
9021,3220,New York,Clothing,Net Banking,2022-08-07,1,1,2022-08-08,379.08,0.12,45.49,333.59,0,Not Returned,0
9022,1972,Houston,Books,UPI,2022-05-21,4,2,2022-05-23,457.7,0.06,27.46,430.24,0,Not Returned,-2
9023,2030,Los Angeles,Sports,UPI,2022-08-12,4,5,2022-08-17,164.13,0.28,45.96,118.17,0,Not Returned,1
9024,4226,Los Angeles,Home Appliances,Credit Card,2022-10-06,3,1,2022-10-07,31.78,0.12,3.81,27.97,1,Late Delivery,-2
9025,4593,Phoenix,Sports,Debit Card,2022-06-14,6,6,2022-06-20,449.09,0.21,94.31,354.78,0,Not Returned,0
9026,3593,Houston,Books,Debit Card,2022-12-31,8,6,2023-01-06,489.82,0.24,117.56,372.26,0,Not Returned,-2
9027,3595,New York,Electronics,UPI,2022-02-28,4,3,2022-03-03,228.01,0.25,57.0,171.01,0,Not Returned,-1
9028,4992,Miami,Beauty,Net Banking,2022-09-29,3,4,2022-10-03,238.78,0.25,59.7,179.08,0,Not Returned,1
9029,1517,Houston,Beauty,Credit Card,2022-10-22,5,3,2022-10-25,89.19,0.25,22.3,66.89,0,Not Returned,-2
9030,4991,Phoenix,Toys,Debit Card,2022-07-19,6,5,2022-07-24,248.25,0.2,49.65,198.6,0,Not Returned,-1
9031,1913,Boston,Beauty,Credit Card,2022-03-23,8,9,2022-04-01,165.61,0.12,19.87,145.74,1,Wrong Item,1
9032,3262,Los Angeles,Electronics,Debit Card,2022-09-07,5,3,2022-09-10,497.3,0.2,99.46,397.84,0,Not Returned,-2
9033,3181,Seattle,Books,COD,2022-12-13,1,2,2022-12-15,108.73,0.25,27.18,81.55,0,Not Returned,1
9034,3332,Los Angeles,Toys,COD,2022-09-22,6,6,2022-09-28,201.72,0.11,22.19,179.53,0,Not Returned,0
9035,4197,Dallas,Clothing,Credit Card,2022-04-02,1,1,2022-04-03,315.92,0.09,28.43,287.49,0,Not Returned,0
9036,2944,Phoenix,Sports,UPI,2022-10-05,11,9,2022-10-14,185.66,0.1,18.57,167.09,0,Not Returned,-2
9037,2462,Los Angeles,Books,UPI,2022-03-16,2,3,2022-03-19,247.72,0.17,42.11,205.61,0,Not Returned,1
9038,2872,Los Angeles,Electronics,Debit Card,2022-11-06,4,3,2022-11-09,487.27,0.02,9.75,477.52,0,Not Returned,-1
9039,3733,Houston,Toys,COD,2022-01-14,8,8,2022-01-22,263.87,0.23,60.69,203.18,1,Size Issue,0
9040,4223,Houston,Home Appliances,COD,2022-08-03,4,6,2022-08-09,456.95,0.04,18.28,438.67,0,Not Returned,2
9041,3378,Seattle,Beauty,Credit Card,2022-03-20,4,3,2022-03-23,40.68,0.04,1.63,39.05,0,Not Returned,-1
9042,4609,San Francisco,Beauty,Credit Card,2022-05-13,6,6,2022-05-19,77.51,0.06,4.65,72.86,0,Not Returned,0
9043,4454,Dallas,Books,UPI,2022-08-13,8,6,2022-08-19,473.37,0.17,80.47,392.9,0,Not Returned,-2
9044,4186,Seattle,Beauty,UPI,2022-08-28,4,3,2022-08-31,81.79,0.09,7.36,74.43,0,Not Returned,-1
9045,3941,Boston,Beauty,UPI,2022-12-30,5,6,2023-01-05,373.54,0.11,41.09,332.45,0,Not Returned,1
9046,4553,Dallas,Books,Net Banking,2022-12-16,8,8,2022-12-24,234.08,0.28,65.54,168.54,0,Not Returned,0
9047,2307,Houston,Books,COD,2022-09-14,9,9,2022-09-23,215.24,0.25,53.81,161.43,0,Not Returned,0
9048,1898,Los Angeles,Toys,COD,2022-05-22,5,3,2022-05-25,336.43,0.26,87.47,248.96,0,Not Returned,-2
9049,2098,Miami,Electronics,Credit Card,2022-08-27,2,2,2022-08-29,369.25,0.17,62.77,306.48,1,Late Delivery,0
9050,2189,Los Angeles,Electronics,COD,2022-02-24,5,7,2022-03-03,467.35,0.26,121.51,345.84,0,Not Returned,2
9051,2212,New York,Beauty,Credit Card,2022-01-17,7,8,2022-01-25,143.31,0.23,32.96,110.35,0,Not Returned,1
9052,3125,Seattle,Toys,Net Banking,2022-01-09,11,9,2022-01-18,355.08,0.29,102.97,252.11,0,Not Returned,-2
9053,3994,Dallas,Books,UPI,2022-12-21,1,1,2022-12-22,184.3,0.02,3.69,180.61,0,Not Returned,0
9054,4673,Miami,Books,Net Banking,2022-12-17,3,1,2022-12-18,364.45,0.01,3.64,360.81,0,Not Returned,-2
9055,1687,New York,Beauty,UPI,2022-09-25,3,1,2022-09-26,88.22,0.05,4.41,83.81,0,Not Returned,-2
9056,3068,Boston,Clothing,UPI,2022-05-02,3,4,2022-05-06,239.62,0.28,67.09,172.53,0,Not Returned,1
9057,1565,Los Angeles,Home Appliances,Credit Card,2022-12-31,3,3,2023-01-03,108.14,0.18,19.47,88.67,0,Not Returned,0
9058,2207,San Francisco,Sports,UPI,2022-11-18,9,7,2022-11-25,181.49,0.13,23.59,157.9,1,Wrong Item,-2
9059,2894,Phoenix,Sports,Net Banking,2022-02-06,7,6,2022-02-12,363.5,0.15,54.52,308.98,0,Not Returned,-1
9060,4293,New York,Beauty,Debit Card,2022-11-05,2,3,2022-11-08,132.01,0.25,33.0,99.01,0,Not Returned,1
9061,1826,Los Angeles,Toys,Credit Card,2022-06-18,2,3,2022-06-21,348.74,0.28,97.65,251.09,0,Not Returned,1
9062,2351,Los Angeles,Sports,UPI,2022-11-30,6,5,2022-12-05,258.05,0.22,56.77,201.28,0,Not Returned,-1
9063,3226,Dallas,Electronics,UPI,2022-09-17,3,4,2022-09-21,64.18,0.23,14.76,49.42,0,Not Returned,1
9064,2811,Dallas,Toys,COD,2022-12-09,11,9,2022-12-18,205.61,0.1,20.56,185.05,1,Wrong Item,-2
9065,4183,San Francisco,Toys,Credit Card,2022-03-12,1,1,2022-03-13,437.22,0.14,61.21,376.01,0,Not Returned,0
9066,4807,New York,Electronics,Credit Card,2022-01-17,1,1,2022-01-18,494.86,0.27,133.61,361.25,0,Not Returned,0
9067,4797,Houston,Clothing,Net Banking,2022-04-12,3,5,2022-04-17,197.08,0.24,47.3,149.78,0,Not Returned,2
9068,2082,Dallas,Beauty,Debit Card,2022-08-06,7,8,2022-08-14,46.34,0.21,9.73,36.61,0,Not Returned,1
9069,2350,Phoenix,Electronics,Net Banking,2022-10-05,5,4,2022-10-09,82.49,0.02,1.65,80.84,1,No Longer Needed,-1
9070,3952,Los Angeles,Beauty,Net Banking,2022-10-23,8,9,2022-11-01,398.31,0.01,3.98,394.33,0,Not Returned,1
9071,2644,Los Angeles,Beauty,Net Banking,2022-08-25,6,7,2022-09-01,334.78,0.04,13.39,321.39,0,Not Returned,1
9072,4968,Boston,Toys,Debit Card,2022-04-14,2,3,2022-04-17,156.81,0.17,26.66,130.15,0,Not Returned,1
9073,3716,Boston,Books,Net Banking,2022-05-13,6,6,2022-05-19,207.82,0.16,33.25,174.57,0,Not Returned,0
9074,1190,San Francisco,Home Appliances,Credit Card,2022-01-09,5,6,2022-01-15,409.35,0.28,114.62,294.73,0,Not Returned,1
9075,2223,New York,Home Appliances,Debit Card,2022-03-01,4,5,2022-03-06,218.29,0.21,45.84,172.45,0,Not Returned,1
9076,2335,Chicago,Beauty,UPI,2022-10-03,7,8,2022-10-11,382.77,0.09,34.45,348.32,0,Not Returned,1
9077,1707,Miami,Home Appliances,COD,2022-12-08,2,1,2022-12-09,161.7,0.05,8.08,153.62,0,Not Returned,-1
9078,4106,Dallas,Home Appliances,COD,2022-05-03,6,4,2022-05-07,367.91,0.25,91.98,275.93,0,Not Returned,-2
9079,1378,New York,Sports,Credit Card,2022-10-17,6,7,2022-10-24,243.87,0.14,34.14,209.73,0,Not Returned,1
9080,1386,Los Angeles,Toys,COD,2022-12-14,5,6,2022-12-20,281.77,0.2,56.35,225.42,0,Not Returned,1
9081,4829,Seattle,Sports,COD,2022-05-05,6,7,2022-05-12,307.39,0.17,52.26,255.13,0,Not Returned,1
9082,3284,Boston,Books,COD,2022-03-12,3,3,2022-03-15,236.28,0.03,7.09,229.19,0,Not Returned,0
9083,1615,Miami,Clothing,UPI,2022-06-15,4,3,2022-06-18,243.75,0.02,4.88,238.87,0,Not Returned,-1
9084,2542,Dallas,Toys,COD,2022-02-01,1,1,2022-02-02,147.54,0.11,16.23,131.31,0,Not Returned,0
9085,3330,Houston,Electronics,Net Banking,2022-06-23,9,7,2022-06-30,493.17,0.11,54.25,438.92,0,Not Returned,-2
9086,3048,Houston,Electronics,Credit Card,2022-12-31,3,4,2023-01-04,454.79,0.2,90.96,363.83,0,Not Returned,1
9087,2754,Boston,Sports,Credit Card,2022-12-17,7,9,2022-12-26,273.14,0.19,51.9,221.24,0,Not Returned,2
9088,1463,New York,Beauty,Credit Card,2022-01-25,3,5,2022-01-30,36.62,0.29,10.62,26.0,0,Not Returned,2
9089,4301,Dallas,Home Appliances,UPI,2022-11-16,5,5,2022-11-21,100.85,0.26,26.22,74.63,0,Not Returned,0
9090,1966,Miami,Books,UPI,2022-06-10,9,9,2022-06-19,429.89,0.15,64.48,365.41,0,Not Returned,0
9091,1171,Los Angeles,Clothing,COD,2022-10-30,1,1,2022-10-31,466.79,0.15,70.02,396.77,1,Defective,0
9092,4158,New York,Sports,Net Banking,2022-11-21,5,6,2022-11-27,97.42,0.2,19.48,77.94,0,Not Returned,1
9093,4624,Boston,Beauty,COD,2022-05-06,10,8,2022-05-14,372.57,0.03,11.18,361.39,0,Not Returned,-2
9094,2146,San Francisco,Books,Credit Card,2022-10-12,1,1,2022-10-13,319.05,0.3,95.72,223.33,0,Not Returned,0
9095,1842,Chicago,Beauty,Net Banking,2022-07-06,10,9,2022-07-15,165.62,0.16,26.5,139.12,0,Not Returned,-1
9096,2321,New York,Books,Credit Card,2022-06-08,9,8,2022-06-16,229.32,0.27,61.92,167.4,0,Not Returned,-1
9097,2908,Phoenix,Sports,Net Banking,2022-01-26,7,6,2022-02-01,345.09,0.29,100.08,245.01,0,Not Returned,-1
9098,1689,Dallas,Books,Debit Card,2022-03-04,8,9,2022-03-13,68.62,0.17,11.67,56.95,1,Late Delivery,1
9099,3622,Houston,Toys,UPI,2022-03-26,3,3,2022-03-29,110.74,0.03,3.32,107.42,0,Not Returned,0
9100,2507,Phoenix,Home Appliances,UPI,2022-08-14,2,4,2022-08-18,35.99,0.17,6.12,29.87,0,Not Returned,2
9101,3212,New York,Books,Credit Card,2022-06-26,1,3,2022-06-29,453.06,0.18,81.55,371.51,0,Not Returned,2
9102,3024,New York,Clothing,Credit Card,2022-11-11,4,5,2022-11-16,295.47,0.24,70.91,224.56,0,Not Returned,1
9103,2722,Phoenix,Books,Debit Card,2022-08-27,1,1,2022-08-28,271.25,0.01,2.71,268.54,0,Not Returned,0
9104,1382,San Francisco,Toys,COD,2022-02-16,3,1,2022-02-17,359.0,0.14,50.26,308.74,0,Not Returned,-2
9105,3256,Phoenix,Electronics,Net Banking,2022-10-05,3,2,2022-10-07,494.41,0.28,138.43,355.98,0,Not Returned,-1
9106,4810,Los Angeles,Toys,Debit Card,2022-12-31,1,1,2023-01-01,102.67,0.3,30.8,71.87,0,Not Returned,0
9107,4503,Miami,Books,Debit Card,2022-07-11,5,3,2022-07-14,83.89,0.06,5.03,78.86,0,Not Returned,-2
9108,2412,Phoenix,Beauty,Credit Card,2022-06-23,4,2,2022-06-25,161.5,0.26,41.99,119.51,0,Not Returned,-2
9109,2583,Phoenix,Sports,Credit Card,2022-06-09,7,7,2022-06-16,453.89,0.04,18.16,435.73,0,Not Returned,0
9110,3271,Dallas,Electronics,COD,2022-12-20,9,8,2022-12-28,217.5,0.25,54.38,163.12,0,Not Returned,-1
9111,3050,Miami,Sports,COD,2022-08-01,1,2,2022-08-03,400.88,0.08,32.07,368.81,0,Not Returned,1
9112,1371,Chicago,Beauty,Credit Card,2022-04-01,3,4,2022-04-05,117.41,0.29,34.05,83.36,0,Not Returned,1
9113,2710,Phoenix,Clothing,UPI,2022-08-22,8,8,2022-08-30,256.93,0.21,53.96,202.97,0,Not Returned,0
9114,2469,Phoenix,Home Appliances,COD,2022-06-14,1,1,2022-06-15,81.19,0.12,9.74,71.45,0,Not Returned,0
9115,1610,Los Angeles,Clothing,Debit Card,2022-11-19,10,8,2022-11-27,218.19,0.08,17.46,200.73,0,Not Returned,-2
9116,1115,Houston,Electronics,Credit Card,2022-06-29,6,8,2022-07-07,145.9,0.07,10.21,135.69,0,Not Returned,2
9117,4341,Los Angeles,Beauty,Net Banking,2022-04-19,2,2,2022-04-21,283.73,0.2,56.75,226.98,0,Not Returned,0
9118,1446,Phoenix,Beauty,Net Banking,2022-02-03,4,3,2022-02-06,394.59,0.27,106.54,288.05,0,Not Returned,-1
9119,2391,Dallas,Home Appliances,UPI,2022-07-08,9,9,2022-07-17,470.42,0.23,108.2,362.22,0,Not Returned,0
9120,4324,Los Angeles,Books,Credit Card,2022-11-23,7,5,2022-11-28,156.24,0.25,39.06,117.18,1,Late Delivery,-2
9121,2340,Dallas,Electronics,Debit Card,2022-08-09,7,7,2022-08-16,376.7,0.23,86.64,290.06,0,Not Returned,0
9122,1414,Miami,Home Appliances,UPI,2022-06-22,7,5,2022-06-27,445.08,0.29,129.07,316.01,0,Not Returned,-2
9123,4166,Dallas,Toys,Debit Card,2022-06-18,2,2,2022-06-20,79.93,0.23,18.38,61.55,0,Not Returned,0
9124,2808,San Francisco,Toys,Net Banking,2022-03-07,3,2,2022-03-09,301.25,0.06,18.08,283.17,0,Not Returned,-1
9125,3939,Seattle,Sports,Debit Card,2022-09-25,1,1,2022-09-26,313.69,0.24,75.29,238.4,0,Not Returned,0
9126,2047,Miami,Home Appliances,Net Banking,2022-09-28,5,6,2022-10-04,150.74,0.1,15.07,135.67,0,Not Returned,1
9127,4699,Seattle,Sports,COD,2022-05-06,7,7,2022-05-13,30.81,0.3,9.24,21.57,1,Wrong Item,0
9128,3710,Phoenix,Toys,Net Banking,2022-09-04,3,5,2022-09-09,143.22,0.11,15.75,127.47,1,Defective,2
9129,2873,Phoenix,Toys,Net Banking,2022-09-29,2,3,2022-10-02,300.67,0.09,27.06,273.61,0,Not Returned,1
9130,2073,San Francisco,Sports,UPI,2022-09-16,9,9,2022-09-25,114.29,0.07,8.0,106.29,0,Not Returned,0
9131,4573,New York,Beauty,UPI,2022-08-26,7,8,2022-09-03,157.93,0.2,31.59,126.34,0,Not Returned,1
9132,1717,Seattle,Home Appliances,Credit Card,2022-10-31,4,2,2022-11-02,359.8,0.03,10.79,349.01,0,Not Returned,-2
9133,4569,Los Angeles,Beauty,Credit Card,2022-04-01,3,3,2022-04-04,211.19,0.29,61.25,149.94,1,Size Issue,0
9134,2358,San Francisco,Toys,Net Banking,2022-08-04,7,7,2022-08-11,51.4,0.09,4.63,46.77,0,Not Returned,0
9135,4150,Miami,Beauty,COD,2022-08-18,8,9,2022-08-27,211.6,0.09,19.04,192.56,1,Defective,1
9136,2605,Chicago,Clothing,Credit Card,2022-06-04,3,2,2022-06-06,499.89,0.01,5.0,494.89,0,Not Returned,-1
9137,4098,Los Angeles,Clothing,Net Banking,2022-10-30,7,7,2022-11-06,145.3,0.07,10.17,135.13,0,Not Returned,0
9138,3318,Dallas,Beauty,UPI,2022-06-13,8,8,2022-06-21,147.32,0.13,19.15,128.17,0,Not Returned,0
9139,1561,Phoenix,Beauty,Credit Card,2022-05-25,7,6,2022-05-31,101.55,0.11,11.17,90.38,0,Not Returned,-1
9140,3851,Miami,Sports,Credit Card,2022-10-28,7,6,2022-11-03,150.39,0.08,12.03,138.36,0,Not Returned,-1
9141,3294,San Francisco,Beauty,Net Banking,2022-12-20,9,8,2022-12-28,295.88,0.01,2.96,292.92,1,Late Delivery,-1
9142,4847,Seattle,Electronics,Net Banking,2022-07-09,1,3,2022-07-12,483.01,0.09,43.47,439.54,0,Not Returned,2
9143,4662,Seattle,Home Appliances,Debit Card,2022-05-09,6,8,2022-05-17,311.69,0.23,71.69,240.0,0,Not Returned,2
9144,1386,Boston,Electronics,Debit Card,2022-10-03,2,1,2022-10-04,216.73,0.13,28.17,188.56,1,Wrong Item,-1
9145,1701,Phoenix,Clothing,COD,2022-07-16,1,2,2022-07-18,207.02,0.09,18.63,188.39,0,Not Returned,1
9146,3606,Los Angeles,Electronics,Credit Card,2022-07-11,7,6,2022-07-17,31.63,0.09,2.85,28.78,0,Not Returned,-1
9147,1972,Dallas,Books,Debit Card,2022-12-15,4,2,2022-12-17,21.22,0.17,3.61,17.61,0,Not Returned,-2
9148,2384,Dallas,Books,Net Banking,2022-11-22,4,2,2022-11-24,402.65,0.09,36.24,366.41,1,No Longer Needed,-2
9149,4937,Phoenix,Clothing,Credit Card,2022-09-12,3,3,2022-09-15,255.28,0.19,48.5,206.78,0,Not Returned,0
9150,1983,Boston,Electronics,Debit Card,2022-02-22,3,3,2022-02-25,35.94,0.3,10.78,25.16,0,Not Returned,0
9151,2511,Boston,Home Appliances,COD,2022-04-19,5,4,2022-04-23,157.29,0.01,1.57,155.72,0,Not Returned,-1
9152,1351,Los Angeles,Clothing,COD,2022-12-15,10,9,2022-12-24,191.21,0.05,9.56,181.65,1,Defective,-1
9153,2724,Boston,Books,COD,2022-04-18,7,9,2022-04-27,395.98,0.05,19.8,376.18,0,Not Returned,2
9154,2951,San Francisco,Clothing,COD,2022-07-08,2,2,2022-07-10,228.51,0.13,29.71,198.8,0,Not Returned,0
9155,2279,Boston,Electronics,Net Banking,2022-11-26,1,2,2022-11-28,398.86,0.01,3.99,394.87,1,Late Delivery,1
9156,4293,Seattle,Electronics,COD,2022-10-08,5,6,2022-10-14,324.19,0.14,45.39,278.8,0,Not Returned,1
9157,2907,Houston,Electronics,UPI,2022-01-29,6,5,2022-02-03,35.91,0.28,10.05,25.86,0,Not Returned,-1
9158,1752,New York,Sports,COD,2022-04-25,5,5,2022-04-30,484.97,0.0,0.0,484.97,0,Not Returned,0
9159,3828,Seattle,Electronics,Debit Card,2022-02-04,7,7,2022-02-11,107.09,0.11,11.78,95.31,1,Defective,0
9160,2024,Seattle,Beauty,Credit Card,2022-10-30,7,9,2022-11-08,152.3,0.23,35.03,117.27,0,Not Returned,2
9161,1545,Chicago,Books,Debit Card,2022-06-09,3,1,2022-06-10,408.46,0.05,20.42,388.04,0,Not Returned,-2
9162,2469,Chicago,Toys,Credit Card,2022-05-07,6,5,2022-05-12,111.12,0.02,2.22,108.9,0,Not Returned,-1
9163,1078,Phoenix,Books,Net Banking,2022-10-29,6,5,2022-11-03,212.52,0.19,40.38,172.14,0,Not Returned,-1
9164,2259,Chicago,Sports,Credit Card,2022-02-05,6,5,2022-02-10,435.2,0.0,0.0,435.2,0,Not Returned,-1
9165,3381,Phoenix,Books,UPI,2022-03-12,11,9,2022-03-21,325.89,0.24,78.21,247.68,0,Not Returned,-2
9166,1888,Seattle,Books,COD,2022-10-29,7,6,2022-11-04,165.0,0.02,3.3,161.7,0,Not Returned,-1
9167,4420,New York,Clothing,Debit Card,2022-04-08,10,8,2022-04-16,329.14,0.16,52.66,276.48,0,Not Returned,-2
9168,4169,Los Angeles,Toys,Credit Card,2022-04-07,10,8,2022-04-15,410.06,0.22,90.21,319.85,0,Not Returned,-2
9169,2105,Los Angeles,Toys,Debit Card,2022-01-26,4,6,2022-02-01,213.87,0.07,14.97,198.9,1,Late Delivery,2
9170,3549,Houston,Electronics,COD,2022-06-25,7,6,2022-07-01,294.4,0.03,8.83,285.57,1,Late Delivery,-1
9171,2990,Miami,Beauty,Net Banking,2022-06-25,10,8,2022-07-03,494.21,0.05,24.71,469.5,0,Not Returned,-2
9172,2500,Los Angeles,Beauty,COD,2022-01-13,3,1,2022-01-14,482.99,0.26,125.58,357.41,0,Not Returned,-2
9173,4998,Miami,Clothing,Net Banking,2022-06-07,7,9,2022-06-16,264.34,0.21,55.51,208.83,0,Not Returned,2
9174,4775,Boston,Beauty,Debit Card,2022-08-12,10,9,2022-08-21,66.15,0.06,3.97,62.18,0,Not Returned,-1
9175,3812,Dallas,Clothing,Net Banking,2022-08-13,7,8,2022-08-21,356.33,0.21,74.83,281.5,0,Not Returned,1
9176,1920,Seattle,Toys,Net Banking,2022-07-13,6,4,2022-07-17,148.94,0.21,31.28,117.66,0,Not Returned,-2
9177,1549,New York,Toys,Net Banking,2022-05-05,1,1,2022-05-06,341.35,0.3,102.4,238.95,0,Not Returned,0
9178,3061,Phoenix,Toys,Net Banking,2022-01-07,1,2,2022-01-09,188.84,0.12,22.66,166.18,1,No Longer Needed,1
9179,1391,Miami,Beauty,Net Banking,2022-11-08,1,1,2022-11-09,365.0,0.26,94.9,270.1,0,Not Returned,0
9180,4418,Houston,Books,Credit Card,2022-10-13,1,3,2022-10-16,196.31,0.13,25.52,170.79,0,Not Returned,2
9181,3357,Los Angeles,Toys,Net Banking,2022-08-26,10,9,2022-09-04,471.77,0.27,127.38,344.39,1,Wrong Item,-1
9182,3433,San Francisco,Home Appliances,Net Banking,2022-02-24,5,6,2022-03-02,85.6,0.03,2.57,83.03,0,Not Returned,1
9183,4280,Los Angeles,Electronics,COD,2022-08-06,5,5,2022-08-11,52.83,0.05,2.64,50.19,0,Not Returned,0
9184,2380,Chicago,Home Appliances,COD,2022-08-05,6,8,2022-08-13,394.98,0.25,98.74,296.24,0,Not Returned,2
9185,1973,Seattle,Books,COD,2022-06-19,5,3,2022-06-22,212.64,0.25,53.16,159.48,0,Not Returned,-2
9186,4672,Chicago,Sports,Net Banking,2022-01-06,2,3,2022-01-09,243.48,0.09,21.91,221.57,0,Not Returned,1
9187,4639,Los Angeles,Clothing,COD,2022-09-21,4,5,2022-09-26,468.23,0.18,84.28,383.95,1,Size Issue,1
9188,4165,San Francisco,Beauty,Credit Card,2022-11-25,1,1,2022-11-26,303.16,0.11,33.35,269.81,0,Not Returned,0
9189,4164,Chicago,Beauty,Debit Card,2022-05-08,7,7,2022-05-15,336.88,0.0,0.0,336.88,0,Not Returned,0
9190,1339,New York,Books,COD,2022-03-16,1,3,2022-03-19,29.34,0.01,0.29,29.05,0,Not Returned,2
9191,3644,Chicago,Beauty,COD,2022-08-04,2,2,2022-08-06,341.85,0.02,6.84,335.01,0,Not Returned,0
9192,4516,San Francisco,Books,Credit Card,2022-11-22,5,7,2022-11-29,206.41,0.18,37.15,169.26,0,Not Returned,2
9193,1756,Chicago,Home Appliances,UPI,2022-02-09,1,1,2022-02-10,240.9,0.08,19.27,221.63,0,Not Returned,0
9194,2045,Miami,Sports,UPI,2022-07-03,1,1,2022-07-04,407.86,0.04,16.31,391.55,0,Not Returned,0
9195,3338,Boston,Clothing,Credit Card,2022-03-21,10,9,2022-03-30,271.42,0.28,76.0,195.42,0,Not Returned,-1
9196,4556,Phoenix,Beauty,COD,2022-09-30,5,7,2022-10-07,493.7,0.04,19.75,473.95,0,Not Returned,2
9197,4855,Los Angeles,Sports,Debit Card,2022-12-10,2,3,2022-12-13,402.47,0.2,80.49,321.98,0,Not Returned,1
